image_id,PredictionString
4d22210e645f5c3ac3b98e06afd94046,14 1 0 0 1 1
edb0b27fb3602ffb157e5a022e6b5a70,14 1 0 0 1 1
12d5529941b5a673cb50f4e1e8c502de,10 0.0 1705 2182 1791 2329 9 0.0 108 1800 517 1969 11 0.0 1179 607 1436 703 11 0.0 1710 2194 1795 2346 9 0.0 1170 1873 1809 2166 0 0.5 936 894 1184 1271 14 0.0948867527768016 0 0 1 1
c881718c7b12b311fdc898370fd74d53,9 0.0 849 503 1627 1883 9 0.0 999 1007 1140 1171 7 0.0 356 1573 853 2013 4 0.0 328 1597 839 1994 3 0.0 652 1118 2012 2004 14 0.7250468134880066 0 0 1 1
95202c6e6cf656274adf379f419ab244,14 1 0 0 1 1
fd536e3e8f6f2336f27c76360c183b72,14 1 0 0 1 1
6d3d6b53f358a983b486e9e03144eb62,14 1 0 0 1 1
94699ec9440ff2d98c16238825994312,14 1 0 0 1 1
c930c562e95eae49e336ab89df3094ab,14 1 0 0 1 1
70ac27185833639e72610a5f6b937ee0,14 1 0 0 1 1
bad694ad153ee9c56ffda84575095111,14 1 0 0 1 1
e860d5b79befb7a3ec741dddb2106e65,14 1 0 0 1 1
e3577b39095e21bb64dc0d339fd22d68,14 1 0 0 1 1
e6f7ba58d99ec609df2460c60b8409ab,14 1 0 0 1 1
26a5285339df294ce288663b092c23c3,14 1 0 0 1 1
0b877b934aada3284ac13cfa74b5419c,14 1 0 0 1 1
40fb4c33b5cd086ae3eb5a38a6079fa2,11 0.0 2244 624 2412 816 12 0.0 666 1296 1272 1800 13 0.0 732 900 1122 1056 11 0.0 1794 498 2112 582 11 0.0 1926 492 2148 534 11 0.0 1836 468 2292 606 11 0.0 930 528 1152 594 7 0.0 600 1224 1212 1908 11 0.0 2040 492 2292 588 13 0.0 672 1404 1152 1788 13 0.0 840 918 1026 1032 11 0.0 954 516 1332 582 11 0.1 1866 480 2226 558 7 0.2 684 1380 1158 1770 14 0.7532890066504478 0 0 1 1
48f74b1df20e005b30cd5517ffe91aa4,14 1 0 0 1 1
ea88c9b569554c90b964773ed0f56448,9 0.0 816 2218 890 2277 8 0.0 2065 1171 2114 1254 9 0.0 2065 1171 2119 1242 3 0.0 855 1053 2035 1691 14 0.7930527031421661 0 0 1 1
13b9d029ff4c874e22f539c174ae96ff,7 0.0 1661 670 2081 1185 3 0.0 1332 1180 2263 2044 6 0.0 1633 620 2053 1158 5 0.0 210 665 922 1889 13 0.0 319 1113 534 1180 7 0.1 1469 1014 2227 2083 3 0.4 762 1047 2199 2205 14 0.3845114596188069 0 0 1 1
0d6d426159c634f71eb7fa9bf6f9e84a,14 1 0 0 1 1
b0a22a2ed9f2511c83628c3c149c620e,14 1 0 0 1 1
df5c9296ecae6da1288c490c37c8e3fc,14 1 0 0 1 1
4a6d4be950d20bd987baaabf6a986ab0,14 1 0 0 1 1
f2f0b6c373587033789cbae6a918d847,14 1 0 0 1 1
1e5df6a5f0edfdce728581219123811f,14 1 0 0 1 1
d06cddc18ffb530f46d3d1d3382dfbec,14 1 0 0 1 1
5d6e9e74f44b6f359525af6c176bf9fa,14 1 0 0 1 1
1aac6d9d0a45609aa2771e91e59451da,14 1 0 0 1 1
7824623176a69a914e31ec8769246ca0,0 0.0 1226 1033 1758 1568 3 0.0 839 1874 2080 2295 0 0.6 1306 1058 1628 1447 14 0.4193150438368321 0 0 1 1
7f1a8fc7aa0e045c3da67f710bbb0006,14 1 0 0 1 1
8f90c2f3fa222eac7b59911267d00322,14 1 0 0 1 1
2d2bf2587e5341d8e4ae9c24150efdd9,14 1 0 0 1 1
3c4375177b66fa5e8914d22b1556dd48,14 1 0 0 1 1
999739311885dd8eceab3dbdc55ebd80,14 1 0 0 1 1
0c803c4810a8c5ec362f5d4504489431,13 0.0 1617 774 1860 1104 13 0.0 1716 774 2039 972 11 0.0 913 510 1181 600 13 0.0 1821 732 2054 924 11 0.0 1449 0 1761 114 11 0.0 794 522 972 600 11 0.0 997 534 1191 582 11 0.0 868 0 1166 114 11 0.0 1498 504 1637 564 11 0.0 1647 468 1890 534 13 0.1 724 768 938 984 13 0.1 1592 840 1761 1110 11 0.2 828 528 1106 582 13 0.3 744 798 898 912 3 0.4 1062 1584 1895 1938 14 0.23018027655780315 0 0 1 1
d1a36615c86adaaef3b2da10ddcd19e9,14 1 0 0 1 1
6b3e4fda37acc0d488a930b100fa0317,14 1 0 0 1 1
823c23eae7b2fdf7f2694b8417f961b5,14 1 0 0 1 1
ae449aa8589959e118d06c008dcd5035,11 0.0 853 450 1081 492 5 0.0 1880 1038 2103 1146 11 0.0 962 450 1131 504 11 0.0 1746 456 1940 600 3 0.0 997 1632 1925 1956 13 0.0 1940 1032 2103 1128 11 0.0 1736 426 1900 558 11 0.1 1707 414 1845 522 0 0.3 1325 834 1597 1182 14 0.5858339704573154 0 0 1 1
521737fe7ce420e5fe1864c36f1f1865,11 0.0 545 495 711 534 11 0.0 1291 473 1462 506 7 0.0 617 540 797 855 11 0.0 1107 495 1255 585 7 0.0 324 1553 630 2059 13 0.0 1503 754 1827 1097 11 0.0 1130 467 1436 551 13 0.0 1638 810 1751 900 13 0.0 625 591 801 962 13 0.0 1530 788 1768 1001 11 0.0 1350 473 1548 557 11 0.0 473 461 797 602 11 0.1 1251 461 1512 518 11 0.1 617 484 806 551 13 0.2 1580 827 1737 934 0 0.3 1008 849 1278 1159 11 0.4 508 489 756 551 14 0.09975913912057877 0 0 1 1
6490e2cf8ea994ef53c06c287d59085d,13 0.0 2268 738 2454 846 13 0.0 2328 1788 2592 1896 13 0.0 942 588 1176 822 11 0.0 936 420 1122 600 11 0.0 1074 372 1380 468 5 0.0 612 1164 1194 1842 11 0.0 1248 372 1548 498 11 0.0 1944 372 2208 468 6 0.0 636 1140 1212 1830 5 0.0 762 1254 1098 1776 13 0.1 870 1254 1092 1584 13 0.1 984 630 1146 738 13 0.1 786 1212 1170 1740 11 0.1 1902 396 2124 510 11 0.1 1140 354 1494 456 6 0.2 822 1236 1110 1704 14 0.09062492800876497 0 0 1 1
b83b3054e9691c9a180063acd5a3b8ea,7 0.0 1348 1362 1647 1580 9 0.0 627 783 978 1908 9 0.0 592 451 1340 2050 0 0.0 736 660 1258 1215 9 0.0 1297 1348 1597 1561 9 0.1 1309 873 1717 1642 7 0.1 1235 840 1745 1666 11 0.1 1044 432 1410 555 0 0.4 931 693 1223 1096 7 0.5 1192 873 1484 1281 3 0.7 623 1357 1647 1898 14 0.8265695050358772 0 0 1 1
2ff4d2a98e787e19d3b853df59493732,14 1 0 0 1 1
eaaafa5beb11a12d5c7baea4dcc8e4cd,10 0.0 0 1452 564 2412 0 0.0 1512 894 2130 1452 2 0.0 420 2910 594 3054 11 0.0 990 468 1692 1032 11 0.0 726 1950 834 2112 10 0.0 726 1890 1182 2232 10 0.0 726 1938 840 2130 11 0.0 432 2904 588 3048 11 0.0 696 1266 936 2064 11 0.0 1968 642 2208 768 11 0.0 1236 708 1572 876 13 0.0 2058 768 2142 864 7 0.0 774 984 1380 1632 5 0.0 2130 1092 2694 2088 11 0.0 984 714 1404 912 11 0.0 1152 678 1380 840 10 0.0 690 1800 1392 2358 3 0.0 846 1764 2052 2304 9 0.0 1200 0 1980 282 7 0.0 744 1638 1320 2076 7 0.0 792 1398 1398 1992 13 0.0 936 744 1518 1242 10 0.0 810 1752 1266 1974 11 0.0 702 936 1026 1818 11 0.0 1182 660 1524 792 13 0.0 924 972 1434 1560 13 0.0 984 1740 1176 1824 2 0.0 1788 930 1950 1128 11 0.0 1824 684 2052 774 11 0.0 948 1740 1236 1848 8 0.0 1080 1248 1296 1416 13 0.0 1044 1236 1380 1434 0 0.0 1800 936 1932 1116 3 0.1 1194 1620 2232 2064 11 0.1 936 666 1536 1080 6 0.1 852 900 1434 1608 13 0.1 906 1740 1230 1860 7 0.2 936 1116 1428 1524 8 0.2 1008 1212 1368 1464 7 0.3 846 1740 1242 1944 7 0.4 1026 1236 1380 1464 0 0.7 1692 924 1956 1254 11 0.8 1056 654 1548 876
dfe04a28b9450358d0bf83736ee3fe2d,13 0.0 557 736 736 963 13 0.0 382 968 530 1044 13 0.0 475 925 611 1011 8 0.0 444 1348 487 1376 5 0.0 1464 1618 1706 1946 13 0.0 483 821 717 1016 5 0.0 1414 1077 1733 2022 13 0.1 393 940 604 1035 11 0.2 569 532 904 655 14 0.9189932495355606 0 0 1 1
07cdcea9a6c3049d7a02ade9c680d4d7,14 1 0 0 1 1
e3b71794633b8844194487201eaf52a9,13 0.0 764 1248 908 1326 11 0.0 1984 300 2158 420 10 0.0 486 1692 804 2088 11 0.0 1101 246 1315 330 13 0.0 476 1104 1052 1818 9 0.0 521 468 1339 2322 13 0.0 828 1296 913 1368 11 0.0 893 252 1240 426 11 0.0 1786 258 2079 348 13 0.0 794 1272 893 1344 13 0.0 590 1224 804 1332 11 0.0 2059 342 2252 510 10 0.0 521 1470 908 1980 12 0.0 491 480 1290 2280 10 0.0 412 1674 1151 2376 11 0.0 868 276 1096 384 11 0.0 1736 270 1965 330 11 0.0 982 222 1290 342 13 0.0 575 1176 883 1404 13 0.0 566 1200 957 1662 13 0.0 903 570 1325 1266 7 0.1 531 1464 1131 2100 7 0.1 729 1764 1171 2238 10 0.1 695 1692 1201 2220 8 0.1 833 1536 888 1578 11 0.1 933 300 1176 408 13 0.1 704 1092 1062 1446 0 0.1 1478 768 1736 1032 13 0.1 516 1410 1126 2094 13 0.1 496 576 1339 2220 13 0.1 556 936 1101 1488 8 0.1 824 1278 903 1344 13 0.1 575 1434 913 1800 13 0.2 585 1404 893 1602 8 0.2 2287 1866 2342 1920 10 0.4 496 1446 1171 2142
536b5b1ff8d718e73afa20299daa9578,11 0.0 724 282 923 348 0 0.0 1359 570 1513 816 11 0.0 640 318 814 408 13 0.0 695 516 833 678 13 0.0 1518 276 2034 840 13 0.0 1692 492 1855 672 13 0.0 878 360 1062 792 13 0.0 1682 582 1910 822 11 0.1 814 282 957 342 3 0.4 824 1632 1875 2046 13 0.6 1637 420 1865 708 0 0.7 1215 564 1533 954
926f386ea35e891d7bfbcf9cab111866,14 1 0 0 1 1
1fffff933eea7cb619d35e5ae18920d5,14 1 0 0 1 1
8673c57e2f920c8bb15d3c8a062ee2a2,14 1 0 0 1 1
aa6eac68ec54061a4d8db4e92fe26fca,2 0.0 712 962 760 1006 13 0.0 1572 1421 1708 1514 9 0.0 172 1406 256 1475 13 0.0 1264 1279 1624 1553 11 0.0 528 293 800 356 3 0.1 720 1187 1640 1626 14 0.7507721930742264 0 0 1 1
97e10e9ae645d625489ae5df9548c589,14 1 0 0 1 1
df935ddeb1879b7cdf428682abb987b9,14 1 0 0 1 1
665c4a6d2693dc0286d65ab479c9b169,8 0.0 501 1139 556 1190 9 0.0 271 1443 590 1777 9 0.0 310 1580 543 1696 8 0.0 628 901 670 957 8 0.0 327 1559 526 1711 8 0.0 225 967 649 1418 5 0.1 233 1180 679 1802 8 0.3 361 1595 467 1711 5 0.4 187 886 831 1878 8 0.6 314 1028 568 1235 14 0.4304349161684513 0 0 1 1
543f81bf4d0f157b27ce10063bed1c66,14 1 0 0 1 1
aea4295e0193631de4bcab7792b9da7e,14 1 0 0 1 1
95c1cb84d859b7ef18e61b5e2d052bb5,8 0.0 440 1299 499 1345 11 0.0 1565 423 1746 492 13 0.0 1051 469 1247 939 9 0.0 1017 647 1629 2238 11 0.0 939 418 1149 486 11 0.1 1511 412 1814 509 0 0.3 1409 870 1697 1236 14 0.8871225416660309 0 0 1 1
768a10036282f67b6fbd8c51d4994897,9 0.0 1304 1362 1988 1758 13 0.0 316 1328 864 1470 11 0.0 1504 1260 1648 1382 0 0.0 1052 674 1292 918 11 0.0 1576 1333 1944 1484 10 0.0 1560 1338 1944 1489 9 0.0 1324 1177 1908 1646 9 0.0 1300 1206 1708 1436 11 0.0 1352 1216 1928 1543 11 0.0 1452 1240 1708 1401 9 0.1 1396 1255 1828 1465 3 0.1 832 1270 1740 1616 9 0.2 1436 1230 1688 1396 10 0.2 1392 1309 1952 1606 14 0.1501678149215877 0 0 1 1
d5d13d7d803507aed653e01a183e0089,14 1 0 0 1 1
2790d36fa3cd4d3fa05229d1c693d499,11 0.0 1435 567 1720 678 11 0.0 1520 561 1710 629 11 0.0 1570 542 1860 641 11 0.0 2295 12 2560 222 13 0.0 1935 875 2065 955 11 0.0 1385 438 1900 764 11 0.0 750 542 940 604 11 0.0 610 462 1080 820 11 0.0 770 530 1050 616 2 0.2 1405 1036 1560 1270 11 0.6 1435 524 1850 666 11 0.7 640 518 1030 647 0 0.7 1260 986 1565 1294 14 0.14431795990094545 0 0 1 1
f6e32738dac91aec6faa814531dcb2d0,14 1 0 0 1 1
bba85e01002c2197143466b7a8e9f692,14 1 0 0 1 1
53ae3d1a464529cb387ce44aa655846f,13 0.0 584 1578 925 1860 11 0.0 274 2256 346 2340 11 0.0 1602 492 1783 576 2 0.0 1494 780 1664 984 13 0.0 2088 1362 2186 1458 13 0.0 1726 1668 2005 1992 13 0.0 2057 960 2155 1068 11 0.0 1566 462 1907 618 2 0.0 1519 792 1633 912 13 0.0 1804 636 2114 870 11 0.0 1566 540 1726 636 7 0.0 563 1596 941 1878 6 0.0 584 1602 904 1884 3 0.0 1085 1560 2057 2088 11 0.0 1705 492 1953 588 0 0.0 1488 798 1664 978 8 0.0 786 1296 842 1338 11 0.0 1809 540 2057 684 13 0.0 1798 672 1891 804 11 0.0 1798 618 1959 726 13 0.0 1767 654 1943 900 11 0.0 842 492 1116 564 11 0.0 1566 504 1783 618 13 0.1 1819 678 1948 798 13 0.1 1829 684 1902 750 11 0.2 1623 474 1897 558 8 0.2 1840 684 1897 744 13 0.5 1747 636 2171 1164 0 0.6 1426 780 1685 1110 14 0.1358199594542384 0 0 1 1
f0aaa2b7efab4e31457267461744f53c,7 0.0 1920 642 2074 792 13 0.0 1850 570 2074 792 11 0.0 600 294 1161 804 9 0.0 2173 1158 2391 1704 13 0.0 486 1332 789 1710 13 0.0 541 930 714 1062 13 0.0 1632 426 2004 690 11 0.0 1429 384 1741 492 13 0.0 496 636 967 1068 11 0.0 1667 378 1850 510 11 0.0 1488 276 1900 582 0 0.0 1161 618 1672 1164 11 0.0 1627 366 1811 462 13 0.0 521 918 804 1116 13 0.0 392 618 1027 1476 11 0.0 908 432 1096 486 5 0.0 427 882 1037 1824 13 0.0 541 426 1126 984 11 0.0 804 396 997 522 9 0.0 258 1134 407 1416 11 0.0 690 396 977 600 11 0.0 1607 360 2034 708 13 0.0 1488 1812 2203 2064 10 0.0 352 1932 427 2058 9 0.1 2223 1284 2351 1596 11 0.1 1845 516 2084 780 13 0.1 446 792 873 1176 13 0.1 491 852 858 1038 11 0.1 1642 390 1935 552 13 0.1 1855 1038 2094 1428 11 0.2 352 1920 432 2064 13 0.2 1796 966 2138 1644 7 0.2 1731 972 2188 1974 11 0.2 1806 438 2024 714 9 0.2 1439 1836 2232 2076 3 0.2 1032 1554 1925 1914 11 0.2 853 414 1156 510 11 0.3 1731 420 2004 612 13 0.3 1692 936 2213 1986 6 0.3 1707 912 2203 2004 11 0.4 1528 348 1875 498 0 0.6 1339 672 1617 978 11 0.7 759 372 1101 558 13 0.7 521 888 719 1014
77479e09e740cfce8962e9e55963330e,14 1 0 0 1 1
898f3a2c28f2267652a51a0163da0a19,14 1 0 0 1 1
9dd83beafe70432164f9945fef7da826,11 0.0 1465 396 1786 472 7 0.0 1857 1321 2283 1843 6 0.1 1846 1327 2278 1837 14 0.9169414192438126 0 0 1 1
6cd9d28658e91fe717e33e2f8b10e81a,8 0.0 397 1208 443 1241 8 0.0 256 2299 328 2360 5 0.0 1382 1590 2108 2315 9 0.0 2094 576 2167 648 13 0.0 1487 764 1697 1147 8 0.0 479 1435 570 1523 9 0.0 265 1496 538 1983 9 0.0 146 1108 694 2382 11 0.0 1665 609 1802 742 8 0.0 534 1390 620 1473 6 0.0 192 1462 739 2481 13 0.0 1615 991 2017 1773 8 0.0 1807 1606 1875 1662 8 0.0 1752 1152 1802 1224 8 0.0 570 1385 634 1435 9 0.0 1925 510 1989 576 8 0.0 324 1706 388 1761 9 0.0 5 1147 91 1568 8 0.0 1816 1601 1861 1640 9 0.0 383 798 493 903 9 0.0 1848 1374 2017 1628 5 0.0 1542 1003 2049 1894 9 0.0 306 1695 383 1761 11 0.0 1232 487 1670 648 8 0.0 360 1219 429 1285 9 0.0 328 764 899 1628 9 0.0 1611 947 2035 1944 8 0.0 1757 881 1834 975 9 0.0 1373 698 2190 2426 6 0.0 338 775 903 1662 9 0.0 2112 958 2277 1385 13 0.0 1533 842 1857 1307 6 0.0 1597 881 2035 1872 9 0.0 0 1180 91 1357 8 0.0 379 1075 443 1119 8 0.0 1515 753 1989 1673 8 0.0 525 847 589 919 8 0.0 329 781 858 1651 13 0.1 1428 703 1784 1274 5 0.1 328 687 912 1734 9 0.1 2108 980 2217 1280 9 0.1 210 1584 575 2393 9 0.1 1893 1446 1980 1545 8 0.1 1889 1446 1980 1540 5 0.1 1487 759 1944 1496 11 0.1 2080 2409 2163 2515 8 0.2 333 1241 411 1307 5 0.3 1428 643 2076 2315 13 0.3 1465 726 1944 1507 5 0.6 237 886 835 2565 3 0.6 616 1329 2007 2404 14 0.3257413972169161 0 0 1 1
6ae39ad5e196a92fbba5d134ef59463d,14 1 0 0 1 1
293c5203bc1aa6aed90bed875b06dda8,14 1 0 0 1 1
865f04d531a2cea8ae54bea8419a143b,14 1 0 0 1 1
2b004c4cb35e703a7b28d5f3d80ac310,14 1 0 0 1 1
bc49943587ae2b5222a500b9a964d827,14 1 0 0 1 1
e5457eeb0956976f320b1d648201bcda,14 1 0 0 1 1
fa65f9c4a8e431255655cebb6606f71b,14 1 0 0 1 1
d284e83f3baf1f572284e30999dc013c,11 0.0 923 467 1107 551 6 0.0 531 1468 855 1800 3 0.1 846 1575 1791 2008 0 0.3 1269 832 1512 1176
e6959c57425deed1ffb111f627420f03,13 0.0 327 582 1116 1242 12 0.0 332 516 1166 1176 5 0.0 293 354 1210 2040 12 0.1 278 162 1166 2028 14 0.8940548449754715 0 0 1 1
4a78111ddffd59513a73874c9978b3c2,14 1 0 0 1 1
7acd6422a97d08046db58687e5c4b2d1,9 0.0 2184 617 2305 794 8 0.0 1927 863 1974 897 7 0.0 1412 906 1701 1259 0 0.0 1155 634 1711 1074 8 0.0 1948 914 2006 983 7 0.0 1491 1001 1664 1255 0 0.0 1365 733 1712 1268 8 0.1 1937 858 1995 940 3 0.1 987 1518 1974 1979 7 0.1 683 992 1024 1341 0 0.5 1339 647 1638 962
a06ad52f2d2ee79591f6381b9e1c19c3,9 0.0 150 1546 603 2110 7 0.0 1740 1744 2133 2014 9 0.0 0 254 409 2816 9 0.0 304 1828 414 1918 9 0.0 0 1535 199 2031 8 0.0 294 1828 429 1907 13 0.0 294 1828 429 1907 9 0.0 0 1332 219 2359 9 0.1 0 897 304 2675 14 0.3567374460399151 0 0 1 1
603f46ee0064be1ad82c131af4f5c5df,14 1 0 0 1 1
76b629665472409971a994e1700d2407,0 0.0 1013 679 1274 1016 14 0.9112745225429536 0 0 1 1
33710a9edd291057f356433bcb50a632,14 1 0 0 1 1
0e4736c7f5fab2998a3ef0e51fe48953,14 1 0 0 1 1
cf573857242379aa3223fcb9f342133f,14 1 0 0 1 1
b8a25a8351b2d2b97953651a7c22c304,11 0.0 911 2069 1176 2169 13 0.0 358 930 701 1039 13 0.0 428 907 705 1001 14 0.7931234613060951 0 0 1 1
0c15e19c74ef8ddd9bed0a4fc7f4b5a8,14 1 0 0 1 1
50ab3d3a339eaeeb929368cb63599ea7,14 1 0 0 1 1
e45ce3fb58c703c15ba13efd80e95128,14 1 0 0 1 1
186398ac83152a0870a3c329646e66ae,14 1 0 0 1 1
333feefeb39e5d2df1e5de640c82a9a4,14 1 0 0 1 1
dca31a2cd40cde0683837dcdf10eca09,13 0.0 1464 1234 1873 1747 11 0.0 471 327 771 446 11 0.0 1920 1737 1990 1832 13 0.0 487 1737 572 1799 8 0.0 495 1732 572 1785 13 0.1 1523 1315 1795 1614 6 0.2 1542 1353 1768 1557 14 0.897404670715332 0 0 1 1
7803162d59bc010353f64ffbaabc452f,13 0.0 1989 2117 2103 2210 11 0.0 815 186 1008 238 11 0.0 234 2280 306 2408 8 0.0 2025 1332 2171 1442 5 0.0 1927 1280 2316 2222 13 0.0 1579 2100 2005 2222 9 0.0 1298 1791 1392 1896 8 0.0 1600 2140 1729 2210 10 0.0 2316 2338 2405 2455 11 0.1 2311 2332 2405 2455 8 0.1 1304 1791 1381 1908 11 0.1 753 180 1044 262 8 0.1 2207 1460 2275 1541 14 0.7217772379517555 0 0 1 1
f075d4f926c4130f37b341da61efaf60,14 1 0 0 1 1
024e693014e70d448f650267bed661ae,14 1 0 0 1 1
3d53b9b699cfec21262399ebd558f2cf,14 1 0 0 1 1
158c6d4adf43b8fb9c3c51bd47180e9e,14 1 0 0 1 1
c113a6afc94fc8b97464b31c9de085ab,14 1 0 0 1 1
5da88679ea6837b341bb17cf40877cea,0 0.0 1184 766 1467 1015 14 0.6916972994804382 0 0 1 1
d264fcaa182ae4474c3b8f9b63fa1e99,14 1 0 0 1 1
b4d7956d7abb534e5eb9654cb6ce0447,8 0.0 605 1524 685 1632 13 0.0 784 582 982 642 14 0.7866408824920654 0 0 1 1
2df0a695053bb26243095e62b3c2cf2c,14 1 0 0 1 1
f40d9ec43c1455414421a190344498a6,14 1 0 0 1 1
b0119d70ae6410b497a0f2a74225ea9e,13 0.0 918 2082 1062 2160 0 0.0 1590 1002 2124 1482 7 0.0 1134 0 1710 192 9 0.1 1080 0 1728 204 14 0.8088792115449905 0 0 1 1
aafba37e808192258f4a1c806113d678,14 1 0 0 1 1
c6c08255b1a5afe8864b9c5296fdabdc,14 1 0 0 1 1
a3da04532e2668e7fcc7f3e544b6e7e3,14 1 0 0 1 1
17df698e956c640c7aad338afb841679,14 1 0 0 1 1
6e911d2832e14bb624a486bea52220d6,14 1 0 0 1 1
527cb2595339f9379a4af358760e9a50,14 1 0 0 1 1
88026d37fe4202ab073fa838da4fa438,14 1 0 0 1 1
24263689acdde18b84fc1f464c908ccf,14 1 0 0 1 1
0e7c94db444735ae4b8dfc72ae62ff3e,14 1 0 0 1 1
0e6d7de1c4b73e5a5a12d6a5f20f9711,14 1 0 0 1 1
e47174b6f466ff95ff39fe25a8c6638d,14 1 0 0 1 1
dec3993b6e66ce949c974f022da4db2c,11 0.0 1496 241 1852 384 0 0.1 1409 625 1765 1053 14 0.8276269175112247 0 0 1 1
ae764a3ffd1b0317e4496637b3708a20,5 0.0 1401 676 2035 2005 5 0.0 324 1601 835 2022 13 0.0 1273 726 1633 1119 11 0.0 671 515 972 598 13 0.0 1533 775 1789 1091 9 0.0 620 0 935 266 13 0.0 1474 692 1693 1014 5 0.0 287 698 944 2227 11 0.1 1373 543 1670 631 9 0.1 2208 975 2254 1041 8 0.1 2213 980 2258 1047 13 0.1 1405 648 1761 1130 0 0.1 1168 836 1446 1108 11 0.4 1469 565 1702 670 14 0.8004731237888336 0 0 1 1
7e198e152ead58293763b80301b53ea7,14 1 0 0 1 1
477e93583988faa67e54d97cc39a8df9,14 1 0 0 1 1
45f407b266655c8d3faf9bd6faa9a6d2,9 0.0 135 1187 634 2364 10 0.0 240 2277 309 2374 13 0.0 374 1360 624 1543 11 0.0 230 2267 314 2374 13 0.0 389 1414 629 1495 9 0.0 893 788 1412 2029 0 0.0 843 777 1657 1317 5 0.0 200 993 689 2364 2 0.0 1347 664 1417 739 9 0.0 1347 658 1417 734 8 0.1 1352 658 1422 734 5 0.1 185 572 988 2304 0 0.8 1268 766 1622 1144 14 0.5301826074719429 0 0 1 1
f00ca048153e98ae17200c59e46d1212,14 1 0 0 1 1
353d7e4d7a4434ce27c7de1cd151423b,11 0.0 401 1628 484 1761 10 0.0 415 1640 479 1761 13 0.0 666 1252 1049 1379 13 0.0 534 1185 867 1291 13 0.0 662 1208 835 1329 0 0.0 1273 676 1533 975 13 0.0 575 1213 1072 1440 13 0.1 447 1108 1049 1518 3 0.5 1049 1329 1998 1745 13 0.6 547 1169 949 1352 14 0.8292638808488846 0 0 1 1
72bf61e8260519dbf3d388f964dacd44,9 0.0 2304 1608 2406 1692 13 0.0 642 1740 810 1860 11 0.0 1008 468 1350 546 7 0.0 600 1302 1188 2040 11 0.0 1788 474 2112 546 13 0.1 756 1500 1008 1710 6 0.1 726 1476 1110 1956 7 0.2 738 1440 1074 1896 6 0.2 762 1500 1020 1740 7 0.5 768 1488 1050 1722 14 0.5341887692920864 0 0 1 1
950259de679bcbb923e69129ef6640d5,14 1 0 0 1 1
af2a0be2fe0eed4b198487a185e78e14,7 0.0 1319 281 1638 574 11 0.0 1143 180 1467 338 13 0.0 1768 1277 1930 1367 5 0.0 1521 1097 1944 1699 8 0.0 1723 1575 1822 1699 8 0.0 1746 1597 1800 1676 9 0.0 1746 1592 1809 1682 9 0.0 337 2677 441 2863 13 0.0 1647 1260 1881 1378 13 0.0 1714 1282 1863 1361 13 0.0 1607 1209 1904 1496 11 0.1 711 231 909 292 11 0.2 1134 180 1372 281 7 0.2 1598 607 1935 1057 0 0.3 1066 489 1336 788
800ba8f1fac83f75a00762f415780e9f,14 1 0 0 1 1
11c92d8711765e3f16b0be225d7d5c03,11 0.0 2097 2053 2174 2183 11 0.0 1395 585 1643 636 11 0.0 864 647 1022 697 10 0.0 2088 2042 2174 2182 11 0.0 797 647 963 692 0 0.1 1139 934 1404 1221 14 0.17778934817761186 0 0 1 1
ad64176ee6a7c2be0275dca89c1087b8,3 0.0 1062 1590 2198 2280 13 0.0 1726 480 1801 552 11 0.0 1444 336 1627 408 0 0.0 1230 558 1756 1068 3 0.5 1047 1224 1989 1590 0 0.8 1334 570 1627 924 14 0.08042173087596892 0 0 1 1
150ae0840d191a04af860941593c5fc5,14 1 0 0 1 1
e33d9cf93e5e673950f7448dc79de500,14 1 0 0 1 1
d20d53b2d8f22484d5944d92c914c72b,0 0.0 1055 891 2074 1893 3 0.0 1008 1453 2309 2098 11 0.0 1570 428 1969 562 0 0.0 1494 768 1828 1195 0 0.6 1213 809 1869 1295 14 0.6919443532824516 0 0 1 1
a1acb6294a7f94b05d33bf3945170b38,14 1 0 0 1 1
66f8ea5f21b26731b6bd4a1574c25abb,14 1 0 0 1 1
ef7f329f4e29124e1d3bfec2b974f83c,14 1 0 0 1 1
fb1150a90723df92e2385c956db5aeef,14 1 0 0 1 1
dddab655208efc25d98e16790db35f25,14 1 0 0 1 1
76e2a34a8c79a83155d9e8aa66e72fed,14 1 0 0 1 1
